Company Name,Address,Phone Number,Latitude,Longitude,Google Place ID,Review Summary,Average Rating,Review Texts,Business Website,Business Status
Eosono GmbH,"Landstrasse 22 CH – 8463 Benken, Benken, Zurich, Switzerland",+41 79 65 73975,47.6539819,8.6519553,ChIJ8wjJoGqCmkcR8_jI4Eb52aQ,1 reviews,5.0,,https://yellow.local.ch/d/Xah5NWi9Hw9GqgVzoHecaw,OPERATIONAL
En-pro GmbH,"Huebweg 10, 5235 Rufenach, Rufenach, Aargau, Switzerland",+41 62 558 66 10,47.508192,8.2058468,ChIJKdrcdYhqkEcRRSylMxDZuDw,5 reviews,4.0,"From the very beginning, HLN was a competent advisor who supported us from the offer to the construc; We are very satisfied with ENPRO. Competent and individually well-adapted advice and coordination wi; I'll give a 'neutral assessment' for now, because the facility is still not completed.
Many promises; I wouldn't choose this company again either. The preliminary clarifications were super good, which i; I have been dealing with the topic of photovoltaics for our family home for a long time. I went to v",https://www.en-pro.ch/,OPERATIONAL
Centorbi Electrotecnic,"Via San Gottardo 99 /101, CH-6828 Balerna, Balerna, Ticino, Switzerland",+41 91 682 51 54,45.8514749,9.0036265,ChIJaWs-A1CdhkcRRXN0JoIORo4,3 reviews,5.0,Work carried out to perfection. The service also includes forms for requesting incentives.,http://www.centorbi.ch/,OPERATIONAL
Pauli Elektro AG,"Einschlagweg 71, 3400 Burgdorf, Burgdorf, Bern, Switzerland",+41 34 420 70 70,47.0469909,7.629277999999999,ChIJX-cxPoMtjkcRrmDG-8LSPzo,5 reviews,4.6,"Good service, no unnecessary repairs; We built via a GC. Electrical installation was technically well solved. Only the lighting concept ou; Super nice team; Very professional advice and friendly team!; Very nice contact, very helpful.",https://www.paulielektro.ch/,OPERATIONAL
Elektro Glanzmann AG,"Bernstrasse 15, 3270 Aarberg, Aarberg, Bern, Switzerland",+41 32 392 37 37,47.0444293,7.2830463,ChIJj6OUsOsXjkcRFt-guHcSpwc,5 reviews,5.0,"We have been working together for many years, great commitment and adherence to deadlines, keep it u; A few things had to be done for the SINA. Everything was done to our complete satisfaction. The empl; Very helpful",http://www.elektro-glanzmann.ch/,OPERATIONAL
Swiss Photovoltaik GmbH,"Schutzenwiese 8, 9451 Kriessern, Kriessern, St. Gallen, Switzerland",+41 71 733 38 56,47.3597265,9.6074243,ChIJcxipiYIhm0cR3eAgc64nLOo,5 reviews,5.0,"PV system Hintere Kirchstrasse 11, Diepoldsau
I would like to thank Swiss Photovoltaik GmbH for the ; I would like to thank the Swiss Photovoltaic team for the handling, installation and now the system ; Thank you for the photovoltaic system. It was delivered, assembled and put into operation months ahe; We now produce our own electricity thanks to Swiss photovoltaics. The advice was great, as was the i; Flawless installation, good service. It took a while to get the access data for the app, but after a",http://www.swiss-photovoltaik.ch/,OPERATIONAL
Swissvoltaic GmbH,"Teichweg 58, CH – 4450 Sissach, Sissach, Basel-Landschaft, Switzerland",+41 61 535 28 25,47.4625181,7.820746700000001,ChIJo3WaLB81kEcRTWm5h9084LE,1 reviews,5.0,"Fast, competent and cheap.
A very professional company with the best quality products.
I can only re",http://www.swissvoltaic.ch/,OPERATIONAL
Rothacher Polybau AG,"Glutschbachstrasse 59A, 3661 Uetendorf, Uetendorf, Bern, Switzerland",+41 33 336 86 86,46.7748245,7.580450900000001,ChIJ_VOrdudMjkcRdpA2ImG23PU,3 reviews,5.0,Many thanks for your commitment to the complete renovation of the roof. Are very satisfied.; A well run roofing business with competent people.,http://www.rothacher-polybau.ch/,OPERATIONAL
Licht- und Wasserwerk Adelboden AG,"Dorfstrasse 36, 3715 Adelboden, Adelboden, Bern, Switzerland",+41 33 673 12 22,46.49183379999999,7.5577264,ChIJI1d5TyICj0cR7n7O1zWaukA,5 reviews,4.0,"Super service, always competent advice, friendly staff and pleasant landlord!; Beautiful view; Great employer!",https://www.lwa.ch/,OPERATIONAL
Scherrer Haustechnik AG,"Rheinweg 1, 8200 Schaffhausen, Schaffhausen, Schaffhausen, Switzerland",+41 52 635 01 11,47.6920143,8.623824899999999,ChIJZ-rJnUN_kEcRIFXSrscjm_4,5 reviews,4.6,"The Scherrer HT company renovated two bathrooms during the renovation of our house and coordinated t; Super Service. Modern heating systems such as air/air heat pumps are no problem for this company. Th; Highly recommended, very competent professionals!; Fast appointment confirmation. Professional and speedy work by dispatched installer.; Sometimes long response times, subcontractors have a very long time to fulfill their tasks. Otherwis",https://www.scherrerht.ch/,OPERATIONAL
Elektro Schmidli GmbH,"Hauptstrasse 31, 4436 Oberdorf, Oberdorf, Basel-Landschaft, Switzerland",+41 61 961 08 45,47.392271,7.748630100000001,ChIJxxbkuOfMkUcR9xIfdBvOqsQ,5 reviews,5.0,"5 stars for Elektro Schmidli for installing the Tesla Wall Connector (Gen. 3, three-phase) - thank y; We were very satisfied, both with the advice from Mr. Stähelin and with the execution by Mr. Buser a; I had a wall station installed. The execution was quick and uncomplicated by a very well established; Excellent work from planning to execution on our renovation. Great team, if electrical work is neede; Many thanks for the great cooperation. Now I can finally charge my #Tesla from home 🤩",http://www.elektroschmidli.ch/,OPERATIONAL
Lutolf Dach und Wand AG,"Anglikerstrasse 34, 5612 Villmergen, Villmergen, Aargau, Switzerland",+41 56 622 68 02,47.3492648,8.248528799999999,ChIJw9rL83YRkEcRupDbN8RNrR0,1 reviews,5.0,Great flat roof job!,http://www.luetolf-bedachungen.ch/,OPERATIONAL
Aekip SA,"Rue du Centre 140 1025 Saint-Sulpice, Saint-Sulpice, Vaud, Switzerland",+41 21 534 5612,46.5130579,6.5513297,ChIJ1Z4cW9UwjEcR933mueWnaYQ,1 reviews,3.0,,No website available,CLOSED_TEMPORARILY
Peter Serini AG,"Freiburgstrasse 505G, 3018 Bern, Bern, Bern, Switzerland",+41 31 984 05 05,46.928231,7.383215099999999,ChIJ83WzMNs4jkcR6brbfgXtzDA,5 reviews,5.0,"It's a pleasure to work with this company! Highly recommended!
The absolute professionals in heat pu; They do top heat pump refurbishments.
Work is of good quality. price are very good.; Professional advice, competent employees, courteous action Top!; Reliable, very competent, friendly family business; Professionally competent family business.... From the offer to the execution everything is perfect..",https://serini.ch/,OPERATIONAL
Schumacher Elektro GmbH,"Sternenhofstrasse 11A, 4153 Reinach BL, Reinach, Basel-Landschaft, Switzerland",+41 61 713 03 73,47.4892438,7.5949402,ChIJ2eAEEsPHkUcRShajWQAk_PY,5 reviews,4.4,Top service. All appointments were met very well. The offer was also submitted to our complete satis; Sympathetic and too reliable,No website available,OPERATIONAL
ISP Electro Solutions AG,"Lauenenstrasse 50, 3780 Gstaad, Gstaad, Bern, Switzerland",+41 33 748 48 48,46.4706167,7.291563500000001,ChIJN3yVN0zwjkcR4ombJ_FN-BY,5 reviews,4.8,,https://www.ispag.ch/de/standort-gstaad,OPERATIONAL
Scherrer Gebaudehullen AG,"Seewadelstrasse 8a, CH-8444 Henggart, Henggart, Zurich, Switzerland",+41 52 316 18 20,47.5628746,8.6860689,ChIJcX3gU4WcmkcRwAQcQDTgrEw,5 reviews,4.2,"I can recommend the Scherrer building shells company 100%. An absolutely competent partner for PV sy; The consultant came without any documents to measure the roof window I was replacing, which also nee; Top company. Fast response times. Friendly, professional staff and great work. Here you are perceive; Roof renovation with additional thermal insulation and an in-roof solar system.",http://www.scherrer.swiss/,OPERATIONAL
Solpic GmbH,"Via s. clau sura 18, 7130 Ilanz, Ilanz, Grisons, Switzerland",+41 79 445 49 45,46.7760957,9.2032633,ChIJgxM_Z0ffhEcRsYK-_ELD580,2 reviews,5.0,"I can only inform you that I know a lot of good craftsmen.
Solpic somehow outperforms everyone, even",http://www.solpic.ch/,OPERATIONAL
Riget AG,"Eichenstrasse 12, CH-8808 Pfaffikon SZ, Pfaffikon, Schwyz, Switzerland",+41 55 410 33 22,47.1976545,8.7629209,ChIJn5UN-1uxmkcRv2-aHLvdGa4,No reviews,0.0,,https://www.riget.ch/,OPERATIONAL
AIO-Solar GmbH,"Grindel 3, CH-6017 Ruswil, Ruswil, Luzern, Switzerland",+41 666 78 00,47.0896659,8.105006399999999,ChIJ-5tfls7gj0cRSaI8QHSpAhE,1 reviews,5.0,"100% satisfaction.
Top advice, top service.
All very nice and competent people.
I would realize my s",http://www.aio-solar.ch/,OPERATIONAL
Edion AG,"Hauptstrasse 1a CH-9477 Trubbach, Trubbach, St. Gallen, Switzerland",+41 81 552 04 40,47.0772991,9.4857955,ChIJdW1QShgzm0cR0HXkBrSxDJM,4 reviews,5.0,Great offer and professionally top notch. Now we are waiting for the installation of our new complet; Top service from A to Z,https://edion.ch/,OPERATIONAL
A+B Flachdach AG,"Sonnenweg 2, 4153 Reinach, Reinach, Basel-Landschaft, Switzerland",+41 61 381 70 00,47.4978117,7.596747799999999,ChIJTa1TCAa5kUcRz3saGSHwSlI,5 reviews,4.2,"Good roofing company with tradition, nice professional staff; Thanks to A+B Flachdach I had my first two water damage in the garage... but only after they were ""r; The work was carried out as requested and the garage roof is tight; competent team with great flexibility.; Best company in Basel",http://www.abflachdach.ch/,OPERATIONAL
Heinz Gertsch AG,"Schaffhauserstr. 279, 8057 Zurich, Zurich, Zurich, Switzerland",+41 44 311 86 46,47.4050807,8.5481053,ChIJ27x3JX4KkEcR2ZcAOzfxU7I,3 reviews,5.0,Our terraced house was connected to the district heating network by the Gertsch company. Mr. Stephan,http://www.gertsch-ag.ch/,OPERATIONAL
Gebaudehullen AG Bern,"Colombstrasse 28, 3027 Bern, Bern, Bern, Switzerland",+41 31 981 14 14,46.94616130000001,7.377188899999999,ChIJBW8YdS45jkcRlfhtkLp-6K4,3 reviews,5.0,"GBH AG, the best multi-cantonal partner when it comes to rear-ventilated curtain wall systems, solar; Had a very good experience. Top quality, friendly & competent!",http://www.gbh-bern.ch/,OPERATIONAL
laube-solar GmbH,"am Bergli 3 CH-5334 Bobikon, Bobikon, Aargau, Switzerland",+41 56 249 10 49,47.5545461,8.333722,ChIJAdFoppZukEcRlHfHhCsLePo,1 reviews,5.0,,https://yellow.local.ch/d/853EqcLvnaudJ9DIg2gotg,OPERATIONAL
Haustechnik Oppliger AG,"Holli 14 B, 5504 Othmarsingen, Othmarsingen, Aargau, Switzerland",+41 62 896 15 10,47.4013798,8.217483,ChIJ2xkAHzIUkEcR9aJJnnKYHkY,5 reviews,5.0,"Very good company! Greetings; We got a new indoor heat pump and a photovoltaic system for our single-family home - all from a sing; Very competent and friendly advice as well as professional implementation.
We are very satisfied cus; Professionally competent, courteous and flexible, I would be happy to recommend you.
Kind regards N.; We have so far been able to carry out one project with the company Haustechnik Oppliger AG and are p",http://www.oppliger.com/,OPERATIONAL
Junod Wasser und Warme AG,"Oberdorfstrasse 6a, 9512 Rossruti, Bronschhofen, St. Gallen, Switzerland",+41 71 911 70 02,47.4751485,9.0591864,ChIJcy8Ky_zrmkcRA50DjuAkV_g,5 reviews,4.2,"Top Service; Great advice, we are very satisfied. Many thanks to the Junod team; Incompetent and rude. I tried to contact you by phone and didn't get any help. I don't know whether ",http://www.junodag.ch/,OPERATIONAL
RenoMa GmbH,"Hofmattweg 4, 3513 Bigenthal, Bigenthal, Bern, Switzerland",+41 31 701 28 17,46.9673489,7.6258291,ChIJx8biGSk3jkcRv4BnkMgC4V4,No reviews,0.0,,https://renoma.digitalone.site/,OPERATIONAL
Elektra Vertriebs AG,"Bernstrasse 40, 3303 Jegenstorf, Jegenstorf, Bern, Switzerland",+41 31 763 31 31,47.0442754,7.503850499999999,ChIJIwZVJx0wjkcR68SVqrafor8,5 reviews,1.8,"Bill paid but they still forward it to the debt collection agency!! Now pay 50 to the debt collectio; If you don't want to come read the electricity meter after moving house, you should do it yourself a; Top company, very personable and always well served!; Sold more expensive electricity without asking and without information. When asked by telephone, inc; This office shows you that the world is going downhill!!!
Not even terrorists are that heartless.
Ov",https://www.elektra.ch/,OPERATIONAL
Muller toitures Sarl,"Chemin de la Buanderie 11, 1852 Roche, Aigle, Vaud, Switzerland",+41 21 960 26 66,46.36308409999999,6.9302274,ChIJvbJz6xyHjkcR77kZOHptNg4,5 reviews,4.0,Waterproofing of a terrace great work and top quality price; Unfortunately I can no longer trust this installer; They are nice,http://www.mullertoitures.ch/,OPERATIONAL
Alectron Solar AG,"Wolhuserstrasse 31, 6017 Ruswil, Ruswil, Luzern, Switzerland",+41 41 884 70 00,47.0807065,8.1194326,ChIJw3qCXdXmj0cR2Uavs_gGza0,5 reviews,4.2,"The company Alectron made my dream of having my own in-roof photovoltaic system come true in 2019. A; The service from this company is non-existent. If you have problems you will be put off; We have had an Alectron system for 5 years. Expectations were exceeded.; Excellent customer advice and support. Top service and everything from a single source...; Clean order processing and timely installation!
Gladly again!",https://alectron.ch/,OPERATIONAL
Swiss Solar City AG,"Hardstrasse 8 CH-4052 Basel, Basel, Basel-Stadt, Switzerland",+41 61 205 49 44,47.5517952,7.601558300000001,ChIJz4RjUbW5kUcRydnJrgeS7Qg,2 reviews,5.0,"Professional, uncomplicated and trustworthy. A great partner for large PV systems!",http://www.swiss-solar-city.ch/,OPERATIONAL
AMAX Energie,"Vy-Creuse 17, Case postale 549, 1196 Gland, Gland, Vaud, Switzerland",+41 22 364 31 69,46.4204742,6.2767745,ChIJk9jq6X9DjEcRSDzJ4Kt7tIA,1 reviews,5.0,Very professional,http://www.amax-energie.ch/,OPERATIONAL
IWS Solar AG,"Unterdorfstrasse 54, 8494 Bauma, Bauma, Zurich, Switzerland",+41 52 386 28 82,47.3698,8.868698,ChIJMWoguu--mkcR6u7R8eS3NMs,5 reviews,5.0,"Giving very knowledgable and helpful advice. Great selection of products.; All employees are very helpful, know the answer to all questions, support us by phone, email and in ; We planned a balcony PV system.
IWS Solar took the time for an hour of on-site consultation to find ; Friendly and helpful. Only needed small parts and even got tips on assembly.; In order to advance a private PV project abroad, I needed good advice. IWS Solar gave me very compet",https://www.iwssolar.ch/,OPERATIONAL
Buholzer Marcel AG,"Hauptstrasse 41, 6045 Meggen, Meggen, Luzern, Switzerland",N/A,47.0472163,8.3763717,ChIJuwpA-D75j0cRjeL4ywY1Em8,3 reviews,4.333333333333333,,http://www.meisterdach.ch/,OPERATIONAL
Wulser Zofingen AG,"Muhlethalstrasse 67, 4800 Zofingen, Zofingen, Aargau, Switzerland",+41 62 746 92 00,47.2975064,7.955017999999999,ChIJI7B_4XAlkEcRO4256mN1Iq4,3 reviews,4.0,,https://www.wuelser-haustechnik.ch/,OPERATIONAL
Alsolis SA,"Via Penate 4, 6850 Mendrisio, Mendrisio, Ticino, Switzerland",+41 91 640 90 80,45.878211,8.9791057,ChIJlXB1BrcphEcR-AIhVOChRPw,5 reviews,3.8,"Customer service after the installation of the fugitive system, I have been continuously contacting ; I'm not an engineer but I understand something in this area. My house has a pitched roof covered wit; The after-sales customer service is absolutely not up to par, I have been contacting the managers co; Very competent, thanks for the excellent service",http://alsolis.ch/,OPERATIONAL
Helios Energies SA,"Route de Saint-Julien 77B, 1212 Lancy, Lancy, Geneva, Switzerland",+41 22 3011616,46.1722477,6.126114599999999,ChIJlVn4qRt7jEcRrOE0gCTzSJA,5 reviews,5.0,"Helios Energies SA installed PV solar panels on my roof and replaced my old heating/hot water system; A professional team who carried out my PV and PAC projects in an impeccable manner. From study to co; I am very happy with your impeccable work, young and friendly team, speed and cleanliness, top-notch; In October 2018, I contacted the company Helios Energies to make an estimate for a possible photovol; Excellent performance for the installation of photovoltaic panels. Customer satisfaction is part of ",https://helios-energies.ch/,OPERATIONAL
SolarUp energie GmbH,"Cheseryplatz 3 3780 Gstaad, Gstaad, Bern, Switzerland",+41 33 748 10 31,46.4724946,7.287061199999999,ChIJPUHIF5jxjkcRqjTF8g8Ex98,No reviews,0.0,,https://yellow.local.ch/d/G7B6lwJU90a00UcbrKHIsg,OPERATIONAL
Lauber IWISA AG,"Kehrstrasse 14, 3904 Naters, Naters, Valais, Switzerland",+41 27 922 77 77,46.3220612,7.984284299999999,ChIJRVfY0M9uj0cRlbr4THDsCu8,5 reviews,4.6,Excellent contact and impeccable work in changing a bathroom cabinet with lighting and socket includ; Super Service. Great fitter. I can only recommend to everyone,https://www.lauber-iwisa.ch/,OPERATIONAL
Eigenstrom GmbH,"Rank 22, 5063 Wolflinswil, Wolflinswil, Aargau, Switzerland",+41 62 877 18 14,47.4607722,7.997143899999999,ChIJDbLlXCM4kEcR0z66HshQH5w,No reviews,0.0,,https://www.eigenstrom.ch/kontakt.php,OPERATIONAL
